Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,21.0,21.0,21.0,22.0,20.0,21.0,20.0
22.0,21.0,22.0,21.0,23.0,21.0,21.0,21.0
22.0,21.0,23.0,22.0,24.0,22.0,23.0,20.0
24.0,21.0,25.0,24.0,25.0,23.0,24.0,22.0
25.0,22.0,27.0,26.0,28.0,24.0,26.0,24.0
27.0,22.0,30.0,28.0,29.0,28.0,29.0,25.0
28.0,25.0,33.0,28.0,33.0,28.0,31.0,27.0
30.0,26.0,35.0,31.0,35.0,30.0,34.0,29.0
33.0,27.0,37.0,32.0,38.0,31.0,37.0,33.0
34.0,32.0,38.0,35.0,39.0,34.0,39.0,35.0
37.0,34.0,40.0,36.0,40.0,39.0,42.0,37.0
40.0,36.0,43.0,40.0,49.0,40.0,44.0,39.0
42.0,38.0,46.0,40.0,49.0,46.0,45.0,40.0
46.0,42.0,47.0,44.0,48.0,49.0,48.0,44.0
49.0,42.0,55.0,45.0,57.0,46.0,50.0,45.0
51.0,46.0,55.0,46.0,56.0,50.0,52.0,48.0
53.0,49.0,54.0,53.0,59.0,53.0,54.0,49.0
56.0,52.0,55.0,54.0,59.0,53.0,56.0,53.0
58.0,57.0,58.0,55.0,60.0,55.0,55.0,53.0
62.0,56.0,59.0,56.0,59.0,57.0,56.0,54.0
61.0,58.0,59.0,57.0,62.0,59.0,59.0,55.0
63.0,61.0,59.0,58.0,63.0,63.0,58.0,58.0
65.0,63.0,60.0,59.0,63.0,63.0,58.0,57.0
65.0,63.0,60.0,59.0,63.0,63.0,59.0,58.0
64.0,64.0,60.0,60.0,63.0,64.0,58.0,59.0
63.0,64.0,59.0,60.0,62.0,63.0,58.0,58.0
62.0,64.0,58.0,60.0,61.0,62.0,57.0,58.0
61.0,64.0,57.0,59.0,60.0,62.0,55.0,57.0
60.0,63.0,56.0,58.0,59.0,62.0,54.0,56.0
58.0,61.0,54.0,57.0,57.0,59.0,52.0,53.0
56.0,60.0,52.0,55.0,55.0,58.0,49.0,53.0
54.0,56.0,49.0,54.0,52.0,57.0,48.0,48.0
52.0,54.0,46.0,50.0,50.0,57.0,45.0,49.0
49.0,55.0,47.0,46.0,49.0,51.0,43.0,48.0
47.0,54.0,42.0,46.0,43.0,51.0,42.0,46.0
46.0,49.0,39.0,40.0,42.0,47.0,40.0,44.0
43.0,47.0,39.0,36.0,40.0,46.0,35.0,41.0
43.0,45.0,30.0,39.0,37.0,44.0,32.0,39.0
38.0,44.0,32.0,32.0,35.0,40.0,31.0,36.0
37.0,44.0,26.0,31.0,33.0,37.0,31.0,33.0
36.0,40.0,24.0,31.0,30.0,33.0,24.0,31.0
37.0,38.0,23.0,31.0,27.0,30.0,23.0,32.0
34.0,38.0,23.0,28.0,24.0,28.0,24.0,30.0
32.0,35.0,23.0,25.0,22.0,27.0,23.0,27.0
29.0,35.0,21.0,23.0,23.0,24.0,24.0,26.0
30.0,31.0,19.0,20.0,22.0,23.0,20.0,24.0
28.0,31.0,15.0,18.0,21.0,22.0,21.0,19.0
30.0,32.0,16.0,17.0,19.0,22.0,19.0,20.0
30.0,30.0,15.0,17.0,20.0,22.0,17.0,21.0
