Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,19.0,20.0,22.0,21.0,20.0,19.0,19.0
22.0,20.0,24.0,21.0,21.0,20.0,21.0,20.0
22.0,22.0,23.0,21.0,22.0,20.0,23.0,19.0
23.0,22.0,25.0,21.0,24.0,21.0,22.0,20.0
25.0,23.0,27.0,25.0,25.0,23.0,24.0,21.0
28.0,23.0,29.0,25.0,29.0,25.0,26.0,21.0
29.0,24.0,30.0,27.0,30.0,27.0,28.0,23.0
30.0,27.0,33.0,30.0,33.0,30.0,30.0,26.0
31.0,29.0,35.0,32.0,36.0,32.0,32.0,28.0
34.0,30.0,37.0,36.0,41.0,33.0,34.0,30.0
37.0,35.0,44.0,37.0,41.0,38.0,38.0,32.0
39.0,36.0,46.0,43.0,44.0,40.0,41.0,36.0
43.0,37.0,53.0,43.0,49.0,41.0,44.0,37.0
45.0,40.0,54.0,47.0,50.0,40.0,44.0,43.0
45.0,43.0,55.0,49.0,51.0,46.0,48.0,43.0
50.0,45.0,58.0,53.0,54.0,49.0,53.0,47.0
52.0,47.0,60.0,55.0,56.0,51.0,54.0,52.0
54.0,50.0,63.0,56.0,58.0,55.0,57.0,52.0
55.0,54.0,63.0,61.0,62.0,55.0,57.0,56.0
56.0,54.0,65.0,63.0,62.0,57.0,62.0,57.0
57.0,56.0,66.0,65.0,61.0,59.0,63.0,58.0
58.0,57.0,66.0,65.0,62.0,60.0,62.0,61.0
59.0,57.0,67.0,66.0,63.0,62.0,64.0,62.0
58.0,58.0,67.0,66.0,62.0,62.0,64.0,63.0
59.0,57.0,67.0,67.0,63.0,63.0,64.0,62.0
58.0,58.0,66.0,67.0,63.0,63.0,62.0,64.0
57.0,57.0,66.0,67.0,62.0,64.0,62.0,63.0
55.0,57.0,65.0,67.0,61.0,62.0,60.0,63.0
53.0,57.0,63.0,66.0,60.0,62.0,59.0,62.0
52.0,55.0,61.0,65.0,58.0,61.0,56.0,59.0
51.0,52.0,60.0,61.0,56.0,58.0,54.0,57.0
46.0,52.0,55.0,60.0,52.0,56.0,54.0,58.0
44.0,51.0,53.0,58.0,47.0,57.0,52.0,56.0
43.0,47.0,49.0,57.0,49.0,47.0,49.0,53.0
41.0,44.0,48.0,56.0,40.0,48.0,45.0,48.0
37.0,43.0,48.0,51.0,40.0,46.0,40.0,50.0
35.0,39.0,43.0,49.0,38.0,43.0,42.0,46.0
31.0,36.0,40.0,46.0,33.0,40.0,37.0,45.0
28.0,33.0,38.0,39.0,33.0,41.0,35.0,40.0
25.0,28.0,29.0,40.0,30.0,36.0,32.0,36.0
24.0,25.0,28.0,38.0,30.0,32.0,29.0,33.0
21.0,24.0,26.0,31.0,27.0,30.0,27.0,30.0
21.0,23.0,26.0,31.0,27.0,28.0,23.0,28.0
19.0,23.0,25.0,28.0,24.0,27.0,23.0,24.0
18.0,22.0,25.0,27.0,22.0,26.0,23.0,24.0
17.0,19.0,23.0,26.0,21.0,25.0,20.0,24.0
16.0,18.0,23.0,24.0,22.0,23.0,21.0,24.0
17.0,17.0,22.0,23.0,19.0,22.0,22.0,23.0
16.0,16.0,22.0,23.0,19.0,20.0,21.0,21.0
