Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
20.0,19.0,20.0,17.0,20.0,21.0,20.0,20.0
21.0,19.0,20.0,19.0,20.0,20.0,20.0,20.0
22.0,20.0,21.0,20.0,22.0,20.0,22.0,19.0
23.0,21.0,24.0,21.0,23.0,21.0,23.0,20.0
24.0,22.0,25.0,22.0,25.0,21.0,25.0,21.0
26.0,22.0,27.0,23.0,27.0,23.0,27.0,24.0
28.0,25.0,29.0,25.0,29.0,26.0,29.0,25.0
32.0,26.0,32.0,28.0,34.0,28.0,32.0,26.0
34.0,27.0,35.0,28.0,35.0,34.0,33.0,27.0
35.0,30.0,36.0,31.0,41.0,34.0,35.0,32.0
41.0,32.0,39.0,34.0,43.0,41.0,39.0,36.0
41.0,32.0,43.0,35.0,46.0,43.0,39.0,34.0
40.0,38.0,45.0,42.0,50.0,44.0,42.0,36.0
45.0,38.0,47.0,47.0,54.0,45.0,44.0,38.0
47.0,41.0,53.0,47.0,56.0,48.0,47.0,41.0
50.0,47.0,54.0,47.0,55.0,52.0,49.0,45.0
54.0,51.0,55.0,51.0,55.0,55.0,52.0,47.0
55.0,53.0,57.0,54.0,60.0,55.0,54.0,51.0
56.0,53.0,58.0,55.0,61.0,62.0,52.0,53.0
58.0,55.0,58.0,58.0,63.0,62.0,55.0,51.0
60.0,55.0,61.0,58.0,64.0,63.0,56.0,53.0
60.0,57.0,62.0,59.0,65.0,62.0,58.0,53.0
57.0,59.0,62.0,60.0,64.0,63.0,56.0,56.0
58.0,58.0,62.0,61.0,65.0,64.0,58.0,57.0
57.0,57.0,62.0,62.0,64.0,65.0,58.0,59.0
56.0,57.0,61.0,62.0,64.0,63.0,58.0,58.0
55.0,55.0,60.0,61.0,62.0,64.0,57.0,58.0
53.0,55.0,58.0,59.0,61.0,63.0,55.0,57.0
51.0,54.0,57.0,60.0,60.0,62.0,54.0,56.0
50.0,52.0,56.0,58.0,58.0,61.0,51.0,54.0
49.0,51.0,54.0,57.0,57.0,59.0,49.0,54.0
47.0,49.0,52.0,56.0,55.0,56.0,47.0,51.0
43.0,48.0,49.0,52.0,50.0,54.0,44.0,48.0
40.0,45.0,47.0,51.0,48.0,50.0,42.0,46.0
38.0,42.0,45.0,49.0,42.0,48.0,39.0,45.0
37.0,42.0,42.0,46.0,41.0,43.0,37.0,41.0
34.0,40.0,41.0,45.0,37.0,45.0,34.0,40.0
31.0,39.0,37.0,43.0,36.0,40.0,33.0,36.0
29.0,37.0,36.0,40.0,31.0,36.0,27.0,36.0
29.0,33.0,33.0,40.0,32.0,35.0,26.0,27.0
26.0,32.0,32.0,35.0,28.0,32.0,21.0,26.0
24.0,28.0,31.0,34.0,25.0,32.0,17.0,22.0
22.0,26.0,28.0,32.0,24.0,28.0,13.0,16.0
22.0,24.0,28.0,31.0,22.0,26.0,11.0,11.0
21.0,23.0,27.0,29.0,21.0,23.0,8.0,13.0
20.0,22.0,25.0,27.0,18.0,22.0,10.0,10.0
20.0,20.0,24.0,27.0,18.0,20.0,8.0,12.0
17.0,19.0,24.0,25.0,18.0,18.0,7.0,9.0
18.0,19.0,25.0,24.0,17.0,18.0,6.0,8.0
