Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
20.0,21.0,21.0,21.0,20.0,20.0,21.0,21.0
21.0,21.0,22.0,21.0,20.0,20.0,21.0,20.0
23.0,21.0,24.0,22.0,22.0,20.0,23.0,21.0
24.0,22.0,25.0,23.0,24.0,21.0,24.0,23.0
26.0,23.0,27.0,26.0,26.0,22.0,26.0,25.0
28.0,23.0,29.0,27.0,27.0,23.0,29.0,26.0
29.0,26.0,32.0,28.0,28.0,25.0,31.0,28.0
31.0,27.0,35.0,30.0,32.0,26.0,33.0,29.0
33.0,29.0,35.0,32.0,35.0,29.0,36.0,33.0
36.0,32.0,38.0,34.0,36.0,30.0,40.0,35.0
39.0,34.0,41.0,38.0,38.0,32.0,41.0,36.0
41.0,40.0,45.0,37.0,39.0,37.0,42.0,39.0
48.0,38.0,46.0,43.0,43.0,37.0,43.0,40.0
50.0,41.0,54.0,42.0,44.0,40.0,46.0,41.0
50.0,46.0,49.0,45.0,48.0,42.0,47.0,44.0
56.0,49.0,52.0,47.0,49.0,45.0,48.0,45.0
56.0,51.0,55.0,54.0,51.0,46.0,50.0,46.0
57.0,51.0,60.0,55.0,53.0,49.0,53.0,48.0
58.0,55.0,66.0,60.0,53.0,53.0,54.0,55.0
58.0,57.0,62.0,61.0,57.0,53.0,55.0,55.0
61.0,57.0,63.0,59.0,57.0,58.0,60.0,54.0
61.0,59.0,64.0,60.0,56.0,58.0,57.0,55.0
62.0,60.0,64.0,63.0,57.0,57.0,58.0,58.0
61.0,61.0,65.0,63.0,57.0,56.0,60.0,57.0
61.0,61.0,65.0,64.0,57.0,56.0,59.0,59.0
60.0,61.0,64.0,65.0,56.0,57.0,58.0,58.0
59.0,61.0,63.0,64.0,56.0,56.0,56.0,59.0
58.0,60.0,61.0,63.0,54.0,56.0,56.0,57.0
57.0,59.0,60.0,63.0,53.0,54.0,54.0,57.0
55.0,58.0,58.0,62.0,51.0,53.0,52.0,55.0
53.0,55.0,57.0,61.0,49.0,53.0,50.0,53.0
50.0,52.0,56.0,59.0,47.0,50.0,48.0,54.0
47.0,50.0,53.0,58.0,45.0,49.0,48.0,52.0
44.0,48.0,50.0,56.0,42.0,46.0,45.0,49.0
42.0,46.0,48.0,53.0,39.0,42.0,42.0,49.0
38.0,45.0,46.0,51.0,35.0,39.0,42.0,47.0
37.0,42.0,43.0,50.0,32.0,39.0,39.0,44.0
34.0,39.0,41.0,46.0,31.0,34.0,37.0,40.0
29.0,35.0,39.0,42.0,26.0,33.0,34.0,36.0
26.0,33.0,35.0,40.0,27.0,28.0,29.0,35.0
24.0,29.0,32.0,39.0,23.0,27.0,29.0,33.0
21.0,27.0,34.0,36.0,22.0,25.0,26.0,29.0
19.0,24.0,31.0,35.0,19.0,24.0,24.0,27.0
17.0,22.0,28.0,33.0,18.0,21.0,21.0,22.0
17.0,20.0,27.0,29.0,16.0,19.0,18.0,21.0
19.0,20.0,28.0,29.0,17.0,17.0,16.0,19.0
17.0,19.0,26.0,28.0,16.0,17.0,16.0,17.0
16.0,19.0,26.0,28.0,16.0,16.0,14.0,16.0
17.0,17.0,27.0,27.0,16.0,15.0,14.0,15.0
