Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
22.0,20.0,19.0,20.0,19.0,20.0,20.0,22.0
22.0,21.0,21.0,19.0,20.0,19.0,22.0,22.0
23.0,22.0,22.0,19.0,21.0,20.0,24.0,21.0
26.0,22.0,23.0,20.0,22.0,21.0,25.0,22.0
27.0,23.0,25.0,21.0,24.0,21.0,26.0,24.0
28.0,24.0,26.0,24.0,25.0,22.0,29.0,25.0
29.0,26.0,30.0,24.0,28.0,24.0,31.0,27.0
32.0,28.0,31.0,25.0,30.0,27.0,34.0,29.0
35.0,30.0,32.0,27.0,34.0,27.0,35.0,30.0
37.0,35.0,35.0,29.0,35.0,28.0,37.0,33.0
38.0,35.0,36.0,32.0,37.0,34.0,40.0,34.0
42.0,37.0,38.0,33.0,44.0,36.0,41.0,38.0
46.0,43.0,40.0,35.0,47.0,38.0,43.0,40.0
53.0,43.0,44.0,35.0,47.0,43.0,45.0,42.0
53.0,46.0,45.0,39.0,55.0,47.0,46.0,43.0
52.0,51.0,47.0,45.0,57.0,49.0,48.0,44.0
56.0,52.0,54.0,45.0,55.0,56.0,50.0,45.0
59.0,52.0,53.0,49.0,57.0,54.0,51.0,48.0
59.0,56.0,53.0,53.0,59.0,55.0,54.0,50.0
59.0,58.0,54.0,52.0,58.0,58.0,55.0,53.0
64.0,58.0,54.0,52.0,60.0,58.0,60.0,54.0
63.0,63.0,55.0,53.0,60.0,59.0,60.0,53.0
64.0,62.0,56.0,53.0,60.0,59.0,58.0,59.0
64.0,63.0,55.0,55.0,60.0,59.0,58.0,59.0
64.0,64.0,55.0,55.0,60.0,60.0,58.0,58.0
63.0,64.0,54.0,55.0,59.0,60.0,57.0,58.0
62.0,65.0,53.0,55.0,58.0,59.0,56.0,58.0
61.0,63.0,52.0,54.0,57.0,58.0,55.0,57.0
61.0,62.0,50.0,53.0,55.0,58.0,53.0,56.0
58.0,62.0,48.0,52.0,53.0,57.0,52.0,55.0
57.0,61.0,47.0,48.0,51.0,55.0,50.0,52.0
55.0,58.0,45.0,47.0,48.0,53.0,48.0,51.0
53.0,55.0,40.0,46.0,47.0,50.0,46.0,51.0
52.0,54.0,38.0,44.0,48.0,47.0,43.0,49.0
48.0,52.0,38.0,41.0,44.0,47.0,41.0,45.0
45.0,50.0,36.0,40.0,40.0,48.0,40.0,42.0
43.0,45.0,33.0,37.0,39.0,46.0,32.0,41.0
35.0,42.0,29.0,35.0,38.0,42.0,32.0,34.0
34.0,40.0,29.0,33.0,34.0,40.0,29.0,34.0
33.0,40.0,26.0,31.0,33.0,40.0,28.0,30.0
33.0,36.0,25.0,30.0,32.0,36.0,29.0,31.0
29.0,36.0,22.0,28.0,29.0,33.0,24.0,30.0
27.0,31.0,21.0,25.0,27.0,32.0,22.0,27.0
26.0,28.0,18.0,23.0,27.0,29.0,21.0,22.0
21.0,26.0,18.0,21.0,27.0,29.0,19.0,21.0
23.0,23.0,17.0,20.0,25.0,28.0,17.0,21.0
20.0,22.0,16.0,18.0,24.0,27.0,17.0,19.0
20.0,20.0,17.0,17.0,24.0,25.0,18.0,17.0
21.0,21.0,16.0,17.0,24.0,25.0,16.0,17.0
