Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,21.0,23.0,22.0,23.0,21.0,21.0,18.0
21.0,21.0,22.0,23.0,22.0,23.0,21.0,21.0
23.0,21.0,25.0,22.0,25.0,22.0,25.0,21.0
24.0,21.0,26.0,23.0,25.0,24.0,27.0,24.0
25.0,23.0,27.0,25.0,28.0,24.0,28.0,24.0
27.0,23.0,28.0,26.0,30.0,25.0,28.0,24.0
28.0,26.0,31.0,27.0,31.0,25.0,30.0,26.0
32.0,27.0,34.0,29.0,32.0,28.0,31.0,27.0
33.0,31.0,35.0,28.0,36.0,31.0,34.0,30.0
39.0,32.0,36.0,31.0,36.0,34.0,38.0,31.0
41.0,40.0,37.0,33.0,39.0,34.0,41.0,35.0
47.0,40.0,38.0,36.0,41.0,37.0,40.0,40.0
48.0,40.0,41.0,38.0,43.0,38.0,46.0,40.0
48.0,44.0,45.0,40.0,45.0,40.0,48.0,41.0
50.0,46.0,46.0,39.0,46.0,42.0,49.0,45.0
53.0,48.0,47.0,43.0,51.0,44.0,50.0,47.0
55.0,51.0,47.0,44.0,53.0,47.0,53.0,48.0
57.0,52.0,49.0,46.0,57.0,51.0,54.0,50.0
57.0,56.0,51.0,48.0,54.0,56.0,53.0,52.0
59.0,57.0,51.0,47.0,59.0,56.0,57.0,53.0
60.0,58.0,51.0,50.0,61.0,56.0,58.0,54.0
60.0,59.0,55.0,51.0,61.0,56.0,58.0,56.0
61.0,59.0,53.0,54.0,60.0,58.0,57.0,57.0
61.0,60.0,58.0,52.0,59.0,59.0,58.0,57.0
61.0,60.0,53.0,54.0,59.0,59.0,58.0,58.0
60.0,61.0,53.0,54.0,58.0,59.0,57.0,58.0
59.0,60.0,52.0,54.0,57.0,59.0,56.0,58.0
59.0,59.0,51.0,54.0,57.0,58.0,55.0,57.0
57.0,59.0,51.0,53.0,55.0,57.0,54.0,55.0
55.0,59.0,50.0,51.0,53.0,56.0,52.0,53.0
54.0,56.0,46.0,51.0,52.0,55.0,49.0,51.0
51.0,55.0,45.0,48.0,49.0,55.0,46.0,50.0
50.0,53.0,40.0,49.0,48.0,53.0,44.0,50.0
46.0,50.0,40.0,43.0,46.0,51.0,43.0,48.0
42.0,50.0,36.0,42.0,43.0,49.0,40.0,45.0
40.0,47.0,35.0,35.0,40.0,48.0,39.0,43.0
41.0,40.0,29.0,35.0,39.0,45.0,37.0,41.0
35.0,41.0,26.0,29.0,37.0,43.0,33.0,40.0
33.0,36.0,18.0,29.0,34.0,39.0,31.0,33.0
32.0,37.0,20.0,19.0,30.0,35.0,29.0,32.0
29.0,37.0,15.0,23.0,32.0,31.0,25.0,31.0
28.0,32.0,17.0,16.0,28.0,31.0,24.0,25.0
26.0,29.0,15.0,16.0,27.0,28.0,22.0,23.0
23.0,27.0,10.0,16.0,23.0,30.0,17.0,23.0
23.0,25.0,12.0,13.0,22.0,24.0,18.0,20.0
21.0,26.0,10.0,12.0,24.0,23.0,17.0,19.0
20.0,23.0,9.0,9.0,21.0,24.0,17.0,17.0
19.0,22.0,7.0,8.0,22.0,19.0,17.0,16.0
20.0,20.0,7.0,7.0,22.0,20.0,16.0,16.0
