Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
19.0,20.0,21.0,19.0,22.0,20.0,20.0,22.0
21.0,20.0,21.0,20.0,23.0,21.0,23.0,21.0
23.0,20.0,22.0,21.0,24.0,22.0,22.0,21.0
24.0,21.0,24.0,20.0,26.0,23.0,24.0,23.0
25.0,23.0,25.0,23.0,27.0,23.0,27.0,23.0
28.0,24.0,28.0,24.0,29.0,28.0,27.0,24.0
30.0,27.0,31.0,26.0,35.0,29.0,29.0,26.0
30.0,29.0,33.0,28.0,36.0,33.0,33.0,27.0
34.0,30.0,35.0,29.0,41.0,34.0,35.0,30.0
36.0,29.0,38.0,30.0,42.0,37.0,37.0,31.0
36.0,32.0,39.0,32.0,45.0,40.0,39.0,33.0
39.0,35.0,38.0,35.0,50.0,44.0,40.0,37.0
43.0,37.0,42.0,37.0,54.0,48.0,43.0,38.0
45.0,39.0,44.0,38.0,54.0,52.0,45.0,39.0
45.0,42.0,47.0,40.0,55.0,53.0,47.0,42.0
46.0,44.0,49.0,42.0,59.0,52.0,47.0,45.0
49.0,46.0,49.0,47.0,60.0,58.0,47.0,46.0
49.0,49.0,51.0,48.0,61.0,60.0,48.0,47.0
51.0,49.0,52.0,49.0,63.0,61.0,51.0,49.0
53.0,50.0,53.0,50.0,66.0,62.0,52.0,50.0
54.0,51.0,54.0,51.0,67.0,64.0,54.0,52.0
54.0,51.0,55.0,53.0,67.0,65.0,54.0,52.0
54.0,52.0,54.0,54.0,67.0,66.0,53.0,53.0
54.0,53.0,55.0,53.0,68.0,66.0,54.0,53.0
54.0,54.0,53.0,54.0,67.0,67.0,53.0,53.0
53.0,54.0,53.0,54.0,66.0,66.0,53.0,53.0
53.0,54.0,52.0,54.0,65.0,66.0,52.0,52.0
51.0,53.0,51.0,52.0,64.0,65.0,50.0,52.0
50.0,53.0,50.0,50.0,63.0,64.0,49.0,51.0
48.0,53.0,48.0,50.0,60.0,64.0,47.0,50.0
47.0,50.0,45.0,48.0,58.0,62.0,46.0,48.0
44.0,49.0,43.0,48.0,56.0,59.0,43.0,47.0
43.0,45.0,42.0,47.0,55.0,59.0,40.0,44.0
38.0,45.0,41.0,44.0,54.0,57.0,37.0,43.0
35.0,37.0,37.0,42.0,51.0,56.0,35.0,41.0
30.0,37.0,36.0,38.0,50.0,53.0,36.0,37.0
29.0,31.0,30.0,36.0,47.0,53.0,30.0,38.0
22.0,32.0,30.0,37.0,45.0,49.0,29.0,36.0
21.0,25.0,29.0,33.0,39.0,47.0,27.0,31.0
19.0,24.0,26.0,30.0,36.0,43.0,23.0,29.0
16.0,22.0,21.0,29.0,37.0,40.0,21.0,26.0
15.0,19.0,21.0,23.0,35.0,38.0,20.0,23.0
15.0,18.0,16.0,23.0,36.0,37.0,18.0,22.0
13.0,17.0,17.0,19.0,33.0,36.0,17.0,21.0
11.0,14.0,17.0,17.0,30.0,34.0,18.0,16.0
10.0,13.0,13.0,17.0,29.0,32.0,12.0,17.0
9.0,11.0,13.0,17.0,29.0,29.0,15.0,12.0
9.0,10.0,13.0,14.0,27.0,29.0,12.0,15.0
8.0,9.0,13.0,14.0,28.0,31.0,12.0,14.0
