Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,20.0,20.0,21.0,21.0,18.0,20.0,21.0
21.0,20.0,22.0,19.0,22.0,19.0,22.0,21.0
22.0,21.0,22.0,20.0,22.0,20.0,22.0,21.0
23.0,22.0,23.0,21.0,23.0,22.0,24.0,21.0
26.0,22.0,25.0,22.0,25.0,22.0,25.0,22.0
27.0,25.0,28.0,24.0,27.0,25.0,27.0,24.0
29.0,27.0,30.0,25.0,29.0,25.0,30.0,26.0
33.0,26.0,31.0,30.0,32.0,26.0,32.0,30.0
35.0,30.0,34.0,31.0,33.0,29.0,34.0,30.0
38.0,31.0,37.0,32.0,38.0,31.0,37.0,32.0
40.0,33.0,39.0,35.0,39.0,33.0,39.0,36.0
42.0,37.0,45.0,37.0,39.0,36.0,44.0,39.0
44.0,40.0,47.0,38.0,43.0,37.0,51.0,44.0
45.0,40.0,47.0,42.0,45.0,40.0,53.0,47.0
48.0,43.0,51.0,43.0,46.0,42.0,54.0,50.0
48.0,43.0,52.0,47.0,50.0,44.0,56.0,54.0
49.0,46.0,55.0,52.0,50.0,48.0,59.0,54.0
52.0,47.0,57.0,54.0,52.0,47.0,60.0,53.0
52.0,50.0,58.0,55.0,53.0,50.0,60.0,57.0
54.0,51.0,60.0,56.0,53.0,51.0,60.0,59.0
55.0,52.0,61.0,62.0,55.0,52.0,61.0,59.0
56.0,53.0,62.0,60.0,54.0,54.0,63.0,60.0
57.0,54.0,63.0,60.0,56.0,53.0,62.0,62.0
56.0,55.0,61.0,62.0,55.0,56.0,62.0,62.0
55.0,56.0,62.0,61.0,57.0,55.0,62.0,62.0
55.0,56.0,62.0,62.0,55.0,58.0,62.0,62.0
54.0,56.0,61.0,62.0,55.0,56.0,61.0,62.0
53.0,55.0,60.0,61.0,53.0,55.0,60.0,61.0
52.0,54.0,58.0,61.0,52.0,54.0,58.0,61.0
51.0,54.0,56.0,60.0,50.0,52.0,55.0,60.0
49.0,53.0,55.0,58.0,48.0,52.0,55.0,59.0
48.0,53.0,52.0,56.0,47.0,51.0,53.0,57.0
46.0,49.0,51.0,55.0,45.0,50.0,50.0,55.0
44.0,48.0,48.0,53.0,42.0,48.0,48.0,53.0
41.0,47.0,45.0,50.0,40.0,47.0,45.0,50.0
39.0,44.0,43.0,48.0,38.0,43.0,40.0,47.0
37.0,42.0,39.0,46.0,39.0,39.0,40.0,44.0
34.0,39.0,38.0,41.0,38.0,39.0,35.0,43.0
31.0,36.0,32.0,37.0,35.0,39.0,33.0,37.0
29.0,33.0,31.0,31.0,31.0,37.0,31.0,33.0
27.0,32.0,26.0,30.0,29.0,33.0,30.0,33.0
25.0,30.0,23.0,29.0,25.0,32.0,26.0,32.0
22.0,27.0,23.0,27.0,24.0,29.0,25.0,30.0
21.0,24.0,22.0,26.0,24.0,27.0,22.0,26.0
19.0,22.0,20.0,24.0,23.0,26.0,20.0,22.0
17.0,20.0,20.0,21.0,22.0,25.0,20.0,21.0
18.0,19.0,17.0,20.0,22.0,23.0,20.0,21.0
17.0,18.0,18.0,18.0,20.0,23.0,19.0,20.0
18.0,17.0,16.0,18.0,21.0,22.0,19.0,20.0
