Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
20.0,19.0,20.0,20.0,22.0,22.0,19.0,21.0
19.0,19.0,22.0,21.0,24.0,22.0,20.0,19.0
21.0,18.0,23.0,21.0,26.0,23.0,21.0,19.0
23.0,20.0,24.0,21.0,27.0,24.0,22.0,20.0
26.0,21.0,26.0,22.0,28.0,26.0,23.0,20.0
28.0,24.0,27.0,22.0,31.0,26.0,25.0,22.0
29.0,30.0,28.0,25.0,31.0,29.0,26.0,25.0
34.0,31.0,29.0,27.0,33.0,29.0,29.0,27.0
38.0,36.0,33.0,28.0,36.0,31.0,33.0,28.0
37.0,33.0,35.0,31.0,38.0,33.0,35.0,29.0
37.0,35.0,38.0,34.0,42.0,36.0,36.0,30.0
41.0,36.0,41.0,39.0,45.0,38.0,38.0,33.0
46.0,37.0,45.0,41.0,47.0,40.0,41.0,35.0
45.0,46.0,48.0,43.0,48.0,44.0,42.0,39.0
47.0,46.0,49.0,44.0,49.0,45.0,40.0,40.0
51.0,46.0,51.0,47.0,52.0,47.0,44.0,40.0
54.0,49.0,53.0,47.0,53.0,51.0,46.0,42.0
57.0,51.0,56.0,51.0,55.0,53.0,48.0,44.0
59.0,53.0,56.0,53.0,56.0,54.0,51.0,44.0
58.0,57.0,60.0,54.0,58.0,54.0,50.0,49.0
60.0,60.0,58.0,57.0,59.0,55.0,53.0,50.0
61.0,60.0,63.0,58.0,59.0,58.0,53.0,51.0
62.0,61.0,62.0,56.0,61.0,58.0,54.0,50.0
63.0,62.0,60.0,60.0,60.0,61.0,53.0,54.0
63.0,62.0,61.0,61.0,58.0,63.0,54.0,54.0
61.0,62.0,60.0,60.0,59.0,61.0,54.0,54.0
60.0,61.0,59.0,60.0,59.0,59.0,53.0,54.0
59.0,62.0,58.0,60.0,57.0,59.0,52.0,53.0
58.0,60.0,56.0,59.0,56.0,58.0,50.0,53.0
56.0,58.0,54.0,59.0,54.0,58.0,49.0,52.0
55.0,58.0,53.0,55.0,53.0,56.0,47.0,51.0
52.0,57.0,51.0,55.0,51.0,54.0,45.0,49.0
50.0,54.0,48.0,54.0,48.0,52.0,44.0,49.0
48.0,53.0,46.0,51.0,46.0,52.0,42.0,46.0
46.0,50.0,42.0,51.0,43.0,51.0,39.0,44.0
43.0,48.0,42.0,45.0,41.0,49.0,39.0,41.0
42.0,45.0,40.0,44.0,41.0,46.0,34.0,41.0
36.0,44.0,34.0,43.0,36.0,43.0,33.0,41.0
34.0,40.0,35.0,37.0,37.0,39.0,32.0,37.0
32.0,37.0,32.0,37.0,38.0,38.0,30.0,32.0
30.0,35.0,30.0,33.0,35.0,38.0,28.0,32.0
30.0,35.0,25.0,32.0,32.0,36.0,24.0,29.0
29.0,33.0,26.0,29.0,31.0,37.0,22.0,25.0
28.0,31.0,23.0,27.0,30.0,33.0,18.0,25.0
27.0,30.0,21.0,28.0,27.0,32.0,17.0,22.0
29.0,29.0,22.0,24.0,26.0,29.0,17.0,21.0
26.0,29.0,22.0,25.0,25.0,27.0,18.0,19.0
26.0,28.0,23.0,23.0,25.0,27.0,17.0,18.0
28.0,28.0,23.0,24.0,24.0,26.0,18.0,18.0
