Product1_Forecast,Product1_Demand,Product2_Forecast,Product2_Demand,Product3_Forecast,Product3_Demand,Product4_Forecast,Product4_Demand
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
20.0,19.0,21.0,21.0,20.0,21.0,22.0,21.0
22.0,19.0,22.0,21.0,23.0,22.0,23.0,24.0
23.0,21.0,23.0,21.0,24.0,23.0,25.0,22.0
24.0,22.0,24.0,22.0,25.0,23.0,26.0,22.0
26.0,23.0,26.0,23.0,28.0,24.0,26.0,24.0
27.0,23.0,28.0,25.0,29.0,26.0,28.0,25.0
29.0,26.0,29.0,28.0,32.0,29.0,31.0,27.0
32.0,28.0,36.0,29.0,34.0,31.0,37.0,30.0
33.0,31.0,36.0,33.0,37.0,34.0,38.0,38.0
38.0,32.0,42.0,35.0,40.0,35.0,39.0,38.0
40.0,37.0,43.0,42.0,42.0,37.0,44.0,38.0
45.0,39.0,47.0,43.0,45.0,38.0,46.0,38.0
48.0,43.0,50.0,45.0,46.0,42.0,47.0,42.0
47.0,48.0,52.0,46.0,48.0,44.0,49.0,44.0
55.0,49.0,54.0,47.0,50.0,46.0,52.0,48.0
55.0,57.0,54.0,50.0,52.0,47.0,54.0,52.0
55.0,56.0,54.0,52.0,55.0,49.0,58.0,54.0
57.0,54.0,60.0,53.0,57.0,51.0,61.0,54.0
60.0,55.0,61.0,54.0,57.0,55.0,61.0,57.0
61.0,58.0,61.0,57.0,61.0,57.0,62.0,61.0
61.0,60.0,62.0,59.0,61.0,58.0,60.0,61.0
60.0,60.0,61.0,60.0,61.0,59.0,61.0,60.0
62.0,60.0,62.0,61.0,62.0,61.0,62.0,61.0
62.0,61.0,62.0,61.0,62.0,61.0,62.0,61.0
61.0,62.0,61.0,62.0,62.0,62.0,61.0,62.0
61.0,61.0,61.0,62.0,61.0,62.0,61.0,62.0
60.0,61.0,60.0,61.0,60.0,60.0,60.0,61.0
59.0,61.0,59.0,61.0,58.0,60.0,59.0,60.0
58.0,60.0,58.0,60.0,57.0,59.0,58.0,59.0
56.0,60.0,56.0,59.0,55.0,59.0,56.0,58.0
54.0,59.0,54.0,58.0,53.0,58.0,54.0,56.0
53.0,56.0,52.0,55.0,52.0,55.0,52.0,54.0
50.0,55.0,48.0,52.0,49.0,52.0,48.0,56.0
48.0,52.0,44.0,49.0,47.0,50.0,47.0,50.0
46.0,52.0,42.0,44.0,44.0,48.0,42.0,50.0
46.0,48.0,42.0,42.0,40.0,46.0,39.0,45.0
43.0,47.0,38.0,42.0,37.0,44.0,36.0,40.0
39.0,44.0,34.0,40.0,34.0,39.0,32.0,38.0
37.0,43.0,32.0,38.0,28.0,37.0,30.0,36.0
35.0,39.0,31.0,37.0,27.0,33.0,28.0,34.0
30.0,35.0,30.0,34.0,23.0,29.0,25.0,31.0
28.0,33.0,27.0,32.0,21.0,25.0,25.0,30.0
30.0,32.0,26.0,30.0,16.0,23.0,23.0,28.0
26.0,28.0,25.0,28.0,14.0,18.0,20.0,25.0
25.0,27.0,24.0,26.0,12.0,13.0,20.0,21.0
22.0,26.0,22.0,26.0,9.0,11.0,16.0,20.0
22.0,26.0,23.0,23.0,8.0,10.0,17.0,17.0
22.0,24.0,22.0,23.0,8.0,9.0,15.0,18.0
24.0,22.0,22.0,21.0,7.0,8.0,15.0,16.0
